ID,Loại,Mã sản phẩm,Tên,Đã đăng,Nhãn nổi bật?,Hiển thị trong danh mục,Mô tả ngắn,Mô tả,Ngày bắt đầu giảm giá,Ngày kết thúc giảm giá,Trạng thái thuế,Lớp thuế,Còn hàng?,Kho,Số lượng tồn kho ít,Cho phép đặt trước?,Bán riêng?,Cân nặng (kg),Độ dài (cm),Độ rộng (cm),Chiều cao (cm),Cho phép đánh giá của khách hàng?,Ghi chú thanh toán,Giá khuyến mãi,Giá bán thường,Danh mục,Từ khóa,Lớp giao hàng,Hình ảnh,Giới hạn tải xuống,Ngày hết hạn tải về,Gốc,Các sản phẩm theo nhóm,Upsells,Bán chéo,URL ngoài,Nội dung nút bấm,Vị trí,Tên thuộc tính 1,Giá trị thuộc tính 1,Thuộc tính hiển thị 1,Thuộc tính toàn cục 1,Tên thuộc tính 2,Giá trị thuộc tính 2,Thuộc tính hiển thị 2,Thuộc tính toàn cục 2,Tên thuộc tính 3,Giá trị thuộc tính 3,Thuộc tính hiển thị 3,Thuộc tính toàn cục 3,Tên thuộc tính 4,Giá trị thuộc tính 4,Thuộc tính hiển thị 4,Thuộc tính toàn cục 4,Tên thuộc tính 5,Giá trị thuộc tính 5,Thuộc tính hiển thị 5,Thuộc tính toàn cục 5,Tên thuộc tính 6,Giá trị thuộc tính 6,Thuộc tính hiển thị 6,Thuộc tính toàn cục 6,Tên thuộc tính 7,Giá trị thuộc tính 7,Thuộc tính hiển thị 7,Thuộc tính toàn cục 7,Meta: _wpcc_post_url
4412,simple,,"Bán Nhà Xuân Phương, Nam Từ Liêm, Dt 48m2, 5t, Mt 4m,Giá Nhỉnh 4 Tỷ.",1,0,visible,,"<p></p><div class=""description buy"">Chỉ 4 tỷ sở hữu ngay nhà phân lô 48m2 x5T,Xuân Phương Nam Từ Liêm¬ –LH 0983752882, Nhà mới ở ngay. <br>+  CỰC HIẾM nhà Phân Lô diên tích 48m2, 5 tầng  <br>+  Vị trí đẹp lô góc sang thoáng, ngõ ô tô vào nhà, thông thoáng, dân trí cao, an ninh tốt. <br>+  Nhà xây tâm huyết chắc chắn. Nhà mới đẹp 5 tầng thiết kế hợp lý.khách chỉ việc mang va  vali về ỏ trước tết. <br>–  Tầng 1 Phòng khách, bếp, wc <br>–  Tầng 2, 3, 4: Mỗi tầng 2 ngủ, wc <br>–  Tầng 5 Phòng thờ, sân phơi. <br>+  Vị trí đẹp gần trường liên cấp 1 2 3, Đại học Công Nghiệp HN, Chợ Đầu mối Minh Khai, xung quanh vô vàn tiện ích. <br>–  Sổ đỏ chính chủ , pháp lý đầy đủ, cần bán gấp giá chỉ hơn 4 tỷ,khách hàng thiện chí có thể: thương lượng, thông tin nhà hoàn toàn chính xác. <br>+   Anh chị có nhu cầu mua nhà liên hệ đê được tư vấn và xem nhà hoàn toàn, MIỄN PHÍ : Tôi văn Anh Điện Thoại / zalo 0983752882.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-xuan-phuong-nam-tu-liem-dt-48m2-5t.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-xuan-phuong-nam-tu-liem-dt-48m2-5t-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862367_906_ban-nha-xuan-phuong-nam-tu-liem-dt-48m2-5t.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862367_515_ban-nha-xuan-phuong-nam-tu-liem-dt-48m2-5t.jpg",,,,,,,,,0,Ngủ,—,1,1,Diện tích,48,1,1,Giá,4600000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-xuan-phuong-nam-tu-liem-dt-48m2-5t-mt-4mgia-nhinh-4-ty
4422,simple,,"Bán Nhà: Phú Diễn-Từ Liêm,6 Tầng,Dt 80m2 . Mt 6m.Giá 15 Tỷ.",1,0,visible,,"<p></p><div class=""description buy"">BÁN NHÀ: PHÚ DIỄN_ TỪ LIÊM. ÔTÔ DỪNG ĐỖ NGÀY ĐÊM_MẶT TIỀN KINH DOANH ĐỈNH TRUNG TÂM. \n<p>+ Diện tích 80m2 xây 6 tầng mặt tiền 6m.Giá 15 tỷ  <br>–  Vị trí trung tâm của Phú Diễn,nhà bê tông cốt thép vô cùng chắc chắn,nội thất nhập khẩu. <br> _ Nhà được thiết kế vô cùng chắc chắn,nội thất nhập khẩu va chi tiết với tâm huyết của chủ nhà khi xây dựng và có thể nói vị trí nhà mình đẹp nhất và đắc địa nhất khu phố…… </p>\n<p>+  Sổ đỏ két sắt giao dịch ngay. Xem nhà và tư vấn miễn phí ( không TG $ MG )</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862727_255_ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862727_150_ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862727_404_ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862727_915_ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640862727_868_ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6mgia-15.jpg",,,,,,,,,0,Ngủ,8,1,1,Diện tích,80,1,1,Giá,15000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-nha-phu-dien-tu-liem6-tangdt-80m2-mt-6m-gia-15-ty
4439,simple,,Bán Seri 4 Căn Nhà 5 Tầng Tại Mễ Trì Giá 4.7 Tỷ,1,0,visible,,"<p></p><div class=""description buy"">Bán seri 4 căn nhà tại Mễ Trì diện tích 32m, 5 tầng, mặt tiền 4.8m  trang bị Full nội thất sịn chỉ việc đến ở   Đường ô tô chạy cách nhà 20m  Bao toàn bộ phí sang tên đổi sổ  Giá: 4.7 tỷ  Mua nhà Liên hệ: Đức Việt 0338036370 ( BÁN NHÀ KHẮP HÀ NỘI )</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-seri-4-can-nha-5-tang-tai-me-tri-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-seri-4-can-nha-5-tang-tai-me-tri.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863387_579_ban-seri-4-can-nha-5-tang-tai-me-tri.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863387_433_ban-seri-4-can-nha-5-tang-tai-me-tri.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863387_1_ban-seri-4-can-nha-5-tang-tai-me-tri.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863387_718_ban-seri-4-can-nha-5-tang-tai-me-tri.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640863387_47_ban-seri-4-can-nha-5-tang-tai-me-tri.jpg",,,,,,,,,0,Ngủ,5,1,1,Diện tích,32,1,1,Giá,4700000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội, 0914663166, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-seri-4-can-nha-5-tang-tai-me-tri-gia-4-7-ty
4450,simple,,"Bán Tòa Nhà 9 Tầng Căn Hộ Dịch Vụ Mặt Đường Đồng Bát, Diện Tích 90m2. Gía 18 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">TOÀ NHÀ 9 TẦNG THANG MÁY CHUNG CƯ MINI SIÊU ĐẸP- MẶT ĐỒNG BÁT – KINH DOANH SẦM UẤT– HIỆU SUẤT DÒNG TIỀN 100TR/TH.<br>Bán tòa nhà chung cư mini mặt đường Đồng Bát – vị trí đẹp, nhà đẹp – đẳng cấp – vỉa hè ô tô Tránh.<br>Khu vực vip Mỹ Đình 1 – Nam Từ Liêm, Hà Nội.<br>Mô tả:<br> + Nhà ở vị trí cực đẹp mặt đường Đồng Bát Trung tâm của quận Nam Từ Liêm thông nhiều phố, Nguyễn Hoàng, Trần Bình, Phạm Hùng, Lê Đức Thọ, Hàm Nghi, Hồ Tùng Mậu… Khu vực tập trung nhiều trường Cao Đẳng, Đại Học, Bệnh Viện, Bến Xe, Khu Trung Tâm Thương Mại.<br>– Tòa nhà 9 tầng Thang máy.<br> + Tầng 1: 1 cửa hàng Kinh doanh gì cũng ra tiền và chỗ để xe.<br> + Tầng 2,3,4,5,6,7,8,9: Mỗi tầng 2 căn hộ khép kín.<br> + Phía sau có ô thoáng, phòng nào cũng có cửa sổ, full nội thất.<br> + Doanh thu 100tr/th<br>+ Sổ đỏ chính chủ, Diện tích 90m2.<br>+ Gía nhỉnh 18Tỷ( Thương lượng)<br>– Liên hệ tôi Minh: (Miễn trung gian, Môi giới).</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ban-toa-nha-9-tang-can-ho-dich-vu-mat.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ban-toa-nha-9-tang-can-ho-dich-vu-mat-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871726_46_ban-toa-nha-9-tang-can-ho-dich-vu-mat.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871726_532_ban-toa-nha-9-tang-can-ho-dich-vu-mat.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640871727_461_ban-toa-nha-9-tang-can-ho-dich-vu-mat.jpg",,,,,,,,,0,Ngủ,15,1,1,Diện tích,90,1,1,Giá,18000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ban-toa-nha-9-tang-can-ho-dich-vu-mat-duong-dong-bat-dien-tich-90m2-gia-18-ty
4464,simple,,"Cần Bán Gấp Mảnh Đất Thổ Cư 48m2 Tại Miêu Nha, Tây Mỗ, Nam Từ Liêm Giá 2.05 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Cần bán gấp mảnh đất thổ cư tại Miêu Nha, Do Nha, Tây Mỗ, Nam Từ Liêm.<br>Diện tích: 48m2, mặt tiền 4m, nở hậu.<br>Ngõ ô tô vào nhà, thông thoáng.<br>Gần chợ, gần trường học mầm non, cấp 1,2 cách nhà 50m.<br>Khu dân cư văn hoá an ninh tốt, tiện lợi sinh hoạt gia đình.<br>1km ra Đại Lộ Thăng Long, đi ra Mỹ Đình 5 phút, ra trung tâm hội nghị quốc gia 10 phút.<br>-Giá: 2,050tỷ (có thương lương, bao chi phí chuyển nhượng).<br>-LH ngay cho Mr Quang: 0868441295 (zalo24/7)<br>Liên hệ để được tư vấn, xem nhà, đất hoàn toàn miễn phí</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640870703_241_can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640870703_313_can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640870703_534_can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu.jpg",,,,,,,,,0,Ngủ,—,1,1,Diện tích,48,1,1,Giá,2050000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/can-ban-gap-manh-dat-tho-cu-48m2-tai-mieu-nha-tay-mo-nam-tu-liem-gia-2-05-ty%cc%89
4478,simple,,"Cần Bán Nhà Mỹ Đình, Dt 42 M2,5tầng, Mt 4 Giá 3.7 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">Vị trí ngõ thông rộng, thiết kế căn nhà công năng sử dụng rất hợp lý,thiết bị nội thất xịn toàn hàng cao cấp,khu vực kinh doanh sầm uất,chỉ mấy bước chân ra bến xe Mỹ đình, 10p ra sân vận động. \n<p>– Diện tích: 42m2 x 5 tầng, mặt tiền 4 m  <br>– Tầng 1: phòng khách và bếp + wc <br>– Tầng 2,3,4 : gồm 3 phòng ngủ rộng khép kín <br>– Tầng 5: phòng thờ, sân phơi. </p>\n<p>– Sổ đỏ vuông đẹp sẵn sàng giao dịch. <br>–  Giá: 3,7tỷ  LH Mr Vịnh:</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-nha-my-dinh-dt-42-m25tang-mt-4-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860747_779_can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860747_663_can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860747_911_can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860747_35_can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640860747_822_can-ban-nha-my-dinh-dt-42-m25tang-mt-4.jpg",,,,,,,,,0,Ngủ,3,1,1,Diện tích,42,1,1,Giá,3700000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/can-ban-nha-my-dinh-dt-42-m25tang-mt-4-gia-3-7-ty
4493,simple,,"Cần Bán Nhà Phùng Khoang, Lô Góc – Diện Tích 45m2, 4t, 4 Phòng Ngủ Mt: 4.3m Giá 3.4 Tỷ.",1,0,visible,,"<p></p><div class=""description buy"">Thông tin mô tả <br>–  Cần bán nhà tại Phùng khoang nam từ Liêm, nhà gần chợ đêm sinh viên, Diện tích 45m2, mặt tiền 4.3m, 4 tầng, 4 phòng ngủ. <br>–  Giá 3.4 tỷ có thương lượng. <br>–  Nhà xây thiết kế 4 tầng, mỗi tầng 2 PN thông thoáng, tối ưu diện tích sử dụng. <br>–  Thiết kế: <br>+  Tầng 1 gồm phòng khách, bếp, WC. <br>+  Tầng 2,3,: Mỗi tầng 2PN, WC giữa. <br>+  Tầng 4 gồm phòng thờ, sân phơi. <br>–  Nội thất cơ bản: Trang bị tủ bếp, trần thạch cao, tay vịn cầu thang, cửa gỗ lim, thiết bị vệ sinh đầy đủ. \n<p>–  Vị trí: Khu vực giáp quận Thanh Xuân, đang rất phát triển, thu hút dân cư trẻ về sinh sống, hạ tầng tiện ích tốt, vị trí trung tâm thuận tiện di chuyển đi làm cầu giấy, mỹ đình, thanh xuân. <br>–  Nằm ngay cạnh đường lương thế vinh. <br>–  Khu dân cư ở rất yên tĩnh, hàng xóm thân thiện. <br>–  Gần chợ, siêu thị vinmart, trường học các cấp, trung tâm y tế bệnh viện. <br>–  Sổ đỏ vuông vắn, sẵn sàng giao dịch. <br>–  Giá 3.4 tỷ có thương lượng. <br>–  Liên hệ: 0963685933 Để được tư vấn và xem nhà miễn phí.</p></div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-nha-phung-khoang-lo-goc-e28093-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/can-ban-nha-phung-khoang-lo-goc-e28093-dien-tich-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640870045_859_can-ban-nha-phung-khoang-lo-goc-e28093-dien-tich.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640870045_303_can-ban-nha-phung-khoang-lo-goc-e28093-dien-tich.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,45,1,1,Giá,3400000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/can-ban-nha-phung-khoang-lo-goc-dien-tich-45m2-4t-4-phong-ngu-mt-4-3m-gia-3-4-ty
4505,simple,,"Cần Tiền Bán Gấp Nhà Mỹ Đình, Lô Góc, Về Ở Luôn, 40m2, 3 Tầng, Giá 3.65 Tỷ",1,0,visible,,"<p></p><div class=""description buy"">– Nhà lô góc 2 thoáng phòng nào cũng thoáng, sáng.<br>– Nhà chủ xây, chắc chắn, có thể thêm tầng, thiết kế ĐẸP, nội thất lung linh, khách chỉ việc ở.<br>– Diện tích 40m2, 3 tầng, mặt tiền siêu thoáng 4.5m<br>+ Tầng 1: Phòng khách, bếp, wc.<br>+ Tầng 2: 2 phòng ngủ, cầu thang, wc giữa.<br>+ Tầng 3: 1 phòng ngủ, sân phơi.<br>– Ngõ to, rộng, khu dân cư kinh doanh sầm uất, gần trường Mầm non Mỹ Đình, trường tiểu học, trường THCS Mỹ Đình,… tiện ích ngập tràn. Cách bến xe Mỹ Đình, Bệnh viện, trường ĐH, sân vận động, … chưa đầy 1km.<br>– Chủ cần tiền muốn bán gấp giá hạ sàn 3.65 tỷ.<br>– Sổ đỏ sẵn sàng giao dịch.</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/can-tien-ban-gap-nha-my-dinh-lo-goc-ve.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/can-tien-ban-gap-nha-my-dinh-lo-goc-ve-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865186_380_can-tien-ban-gap-nha-my-dinh-lo-goc-ve.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865186_30_can-tien-ban-gap-nha-my-dinh-lo-goc-ve.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865186_155_can-tien-ban-gap-nha-my-dinh-lo-goc-ve.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640865186_96_can-tien-ban-gap-nha-my-dinh-lo-goc-ve.jpg",,,,,,,,,0,Ngủ,3,1,1,Diện tích,40,1,1,Giá,3650000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/can-tien-ban-gap-nha-my-dinh-lo-goc-ve-o-luon-40m2-3-tang-gia-3-65-ty
4517,simple,,Cầu Diễn 30m 5 Tầng Mt4m 3tỷ4 Nhà Đang Cho Thê,1,0,visible,,"<p></p><div class=""description buy"">Cầu diễn 30m 5 tầng mt4m 3tỷ4    nhà đang cho thuê kinh doanh      Oto đỗ cửa kinh doanh -gần chợ   Nhà 4 tầng     Tầng 1 có thể kinh doanh     T234 mỗi tầng 1 phòng       Sổ đỏ chính chủ sẵn sàng giao dịch   Lh E Hùng  0961786782</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/cau-dien-30m-5-tang-mt4m-3ty4-nha-dang-cho.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/cau-dien-30m-5-tang-mt4m-3ty4-nha-dang-cho-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867824_758_cau-dien-30m-5-tang-mt4m-3ty4-nha-dang-cho.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867824_744_cau-dien-30m-5-tang-mt4m-3ty4-nha-dang-cho.jpg",,,,,,,,,0,Ngủ,4,1,1,Diện tích,36,1,1,Giá,16000000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/cau-dien-30m-5-tang-mt4m-3ty4-nha-dang-cho-the
4532,simple,,"Ccmn 8 Tầng Thang Máy Phố Tu Hoàng, 100m2 28 Phòng, Giá 16.5 Tỷ. Em Tuấn 0392969999",1,0,visible,,"<p></p><div class=""description buy"">CHUNG CƯ MINI – ĐẸP NHẤT PHỐ – Ô TÔ ĐỖ CỬA- THANG MÁY HIỆN ĐẠI – DÒNG TIỀN ỔN ĐỊNH HƠN 100 TR/THÁNG   Phố Tu Hoàng ( Nhổn )  100m2 8 tầng MT 4.2m  Giá 16.5 tỷ  Mota: <br>–  Hiếm có khó tìm, duy nhất 1 căn, ô tô đỗ cửa, thang máy xịn chạy từ tầng 1 lên tầng 8, cách trường ĐH Công Nghiệp 500m, sinh viên rất nhiều, phòng trọ luôn khan hiếm. <br>–  Nhà thiết kế phòng kiểu CCMN đẹp như khách sạn, các phòng đều khép kín, trang bị đầy đủ, giường, đệm, điều hoà, tủ lạnh, ti vi bếp, bình nóng lạnh … <br>–  Thực sự là một toà nhà cho thuê cao cấp doanh thu 1 tháng hơn 100 triệu, khách mua về vừa có dòng tiền và vẫn giữ được giá trị của tiền. <br>– Tầng 1: <br>2 căn hộ và chỗ để xe. <br>– Tầng2,3,4,5,6,7: Mỗi tầng 4 căn hộ khép kín cho thuê. <br>–  Tầng 8: 2 căn hộ + sân chung. <br>–  Tổng 28 căn hộ cho thuê. <br>– Sổ đỏ, pháp lý chuẩn. <br>–  Liên Hệ E Tuấn để được tư vấn và hỗ trợ xem nhà miễn phí 24/7  <br>–  Mobile : 039.2969999 hoặc Zalo 0392969999</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28-600x337-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867409_215_ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867409_38_ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867409_455_ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867409_366_ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640867409_291_ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28.jpg",,,,,,,,,0,Ngủ,28,1,1,Diện tích,100,1,1,Giá,16500000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ccmn-8-tang-thang-may-pho-tu-hoang-100m2-28-phong-gia-16-5-ty-em-tuan-0392969999
4544,simple,,Ccnn Doanh Thu 500tr/Năm – 10 Năm Đủ Tiền Mua Đất,1,0,visible,,"<p></p><div class=""description buy"">+ Vị trí nhà nằm trung tâm Mỹ Đình – Đình Thôn.<br>Giao cắt Mễ Trì, Trần Văn Lai, Thiên Hiền, Phạm Hùng, vài bước ra Keangnam, Vinhomes Skylake, West Point, các hồ điều hoà, tiện ích trời mây.<br>+ Diện tích 50m2 và mặt tiền 4 mét thông số vàng, quá lý tưởng cho căn chung cư mini 5 tầng – 9 phòng rộng khép kín, dòng tiền 40 triệu/ tháng.<br>Dòng tiền 10 năm xíu là gấp đôi tài sản, chưa kể giá đất tăng ầm ầm, vừa ở vừa cho thuê, gà đẻ trứng vàng chưa bao giờ vượng đến vậy.<br>Nội thất đầy đủ mỗi phòng đều có điều hoà, giường, tủ, bếp… xịn sò. Ban công thoáng rộng để bếp bên ngoài rất tiện, view cực chill.<br>+ Khu vực đông đúc, nhu cầu cho thuê cực cao, cứ ra phòng là full.<br>+ Sổ đỏ phân lô vuông vắn.<br> LH : Mr Phương 0923162666 Môi không gọi</div>",,,taxable,,1,,,0,0,,,,,0,,,,Nhà mặt đất,,,"https://bds.mrlove.me/wp-content/uploads/2021/12/ccnn-doanh-thu-500trnam-10-nam-du-tien-mua-600x339-1.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/ccnn-doanh-thu-500trnam-10-nam-du-tien-mua.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640869447_172_ccnn-doanh-thu-500trnam-10-nam-du-tien-mua.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640869447_453_ccnn-doanh-thu-500trnam-10-nam-du-tien-mua.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640869447_846_ccnn-doanh-thu-500trnam-10-nam-du-tien-mua.jpg, https://bds.mrlove.me/wp-content/uploads/2021/12/1640869447_376_ccnn-doanh-thu-500trnam-10-nam-du-tien-mua.jpg",,,,,,,,,0,Ngủ,9,1,1,Diện tích,50,1,1,Giá,5800000000,1,1,Tắm,—,1,1,Hướng,—,1,1,Địa chỉ,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội, Việt Nam",1,1,Đơn vị,m²,1,1,https://houzez.mrlove.me/san-pham/ccnn-doanh-thu-500tr-nam-10-nam-du-tien-mua-dat
